Entity,Code,Day,daily_vaccinations,state_population
Bureau of Prisons,,5/9/21,1382,
Bureau of Prisons,,5/10/21,1382,
Bureau of Prisons,,5/11/21,1384,
Bureau of Prisons,,5/12/21,1327,
Bureau of Prisons,,5/13/21,1122,
Bureau of Prisons,,5/14/21,714,
Bureau of Prisons,,5/15/21,1307,
California,,1/13/21,75188,39613500
California,,1/14/21,79496,39613500
California,,1/15/21,85553,39613500
California,,1/16/21,88381,39613500
California,,1/17/21,90079,39613500
California,,1/18/21,91210,39613500
California,,1/19/21,92018,39613500
California,,1/20/21,91549,39613500
California,,1/21/21,94083,39613500
California,,1/22/21,104389,39613500
California,,1/23/21,119770,39613500
California,,1/24/21,133316,39613500
California,,1/25/21,138153,39613500
California,,1/26/21,140878,39613500
California,,1/27/21,149620,39613500
California,,1/28/21,159000,39613500
California,,1/29/21,158126,39613500
California,,1/30/21,155366,39613500
California,,1/31/21,155063,39613500
California,,2/1/21,160379,39613500
California,,2/2/21,156749,39613500
California,,2/3/21,155950,39613500
California,,2/4/21,139561,39613500
California,,2/5/21,144296,39613500
California,,2/6/21,148831,39613500
California,,2/7/21,171402,39613500
California,,2/8/21,175654,39613500
California,,2/9/21,177237,39613500
California,,2/10/21,183712,39613500
California,,2/11/21,201580,39613500
California,,2/12/21,202925,39613500
California,,2/13/21,203565,39613500
California,,2/14/21,190746,39613500
California,,2/15/21,190404,39613500
California,,2/16/21,203788,39613500
California,,2/17/21,195102,39613500
California,,2/18/21,194468,39613500
California,,2/19/21,231928,39613500
California,,2/20/21,234166,39613500
California,,2/21/21,233297,39613500
California,,2/22/21,227005,39613500
California,,2/23/21,216733,39613500
California,,2/24/21,221857,39613500
California,,2/25/21,223997,39613500
California,,2/26/21,192335,39613500
California,,2/27/21,194965,39613500
California,,2/28/21,195368,39613500
California,,3/1/21,214479,39613500
California,,3/2/21,252715,39613500
California,,3/3/21,265023,39613500
California,,3/4/21,256584,39613500
California,,3/5/21,251504,39613500
California,,3/6/21,264079,39613500
California,,3/7/21,259101,39613500
California,,3/8/21,242771,39613500
California,,3/9/21,204065,39613500
California,,3/10/21,190191,39613500
California,,3/11/21,194328,39613500
California,,3/12/21,193794,39613500
California,,3/13/21,209548,39613500
California,,3/14/21,178375,39613500
California,,3/15/21,214448,39613500
California,,3/16/21,251553,39613500
California,,3/17/21,299789,39613500
California,,3/18/21,334655,39613500
California,,3/19/21,350707,39613500
California,,3/20/21,342038,39613500
California,,3/21/21,403543,39613500
California,,3/22/21,392009,39613500
California,,3/23/21,380370,39613500
California,,3/24/21,361552,39613500
California,,3/25/21,357025,39613500
California,,3/26/21,377779,39613500
California,,3/27/21,381256,39613500
California,,3/28/21,375263,39613500
California,,3/29/21,378982,39613500
California,,3/30/21,367579,39613500
California,,3/31/21,361646,39613500
California,,4/1/21,363128,39613500
California,,4/2/21,351209,39613500
California,,4/3/21,357814,39613500
California,,4/4/21,375343,39613500
California,,4/5/21,372228,39613500
California,,4/6/21,366223,39613500
California,,4/7/21,377497,39613500
California,,4/8/21,377051,39613500
California,,4/9/21,391393,39613500
California,,4/10/21,404572,39613500
California,,4/11/21,398820,39613500
California,,4/12/21,388844,39613500
California,,4/13/21,391650,39613500
California,,4/14/21,407905,39613500
California,,4/15/21,428384,39613500
California,,4/16/21,474575,39613500
California,,4/17/21,469733,39613500
California,,4/18/21,476835,39613500
California,,4/19/21,486322,39613500
California,,4/20/21,494575,39613500
California,,4/21/21,470327,39613500
California,,4/22/21,448969,39613500
California,,4/23/21,382776,39613500
California,,4/24/21,390331,39613500
California,,4/25/21,386663,39613500
California,,4/26/21,387965,39613500
California,,4/27/21,383386,39613500
California,,4/28/21,375225,39613500
California,,4/29/21,367495,39613500
California,,4/30/21,356625,39613500
California,,5/1/21,359825,39613500
California,,5/2/21,340912,39613500
California,,5/3/21,318725,39613500
California,,5/4/21,299430,39613500
California,,5/5/21,290114,39613500
California,,5/6/21,291408,39613500
California,,5/7/21,306331,39613500
California,,5/8/21,277007,39613500
California,,5/9/21,274950,39613500
California,,5/10/21,293713,39613500
California,,5/11/21,309119,39613500
California,,5/12/21,306629,39613500
California,,5/13/21,298328,39613500
California,,5/14/21,278877,39613500
California,,5/15/21,279347,39613500
Colorado,,1/13/21,15237,5893630
Colorado,,1/14/21,15139,5893630
Colorado,,1/15/21,15935,5893630
Colorado,,1/16/21,15580,5893630
Colorado,,1/17/21,15367,5893630
Colorado,,1/18/21,15225,5893630
Colorado,,1/19/21,15123,5893630
Colorado,,1/20/21,14396,5893630
Colorado,,1/21/21,14070,5893630
Colorado,,1/22/21,15007,5893630
Colorado,,1/23/21,12934,5893630
Colorado,,1/24/21,19033,5893630
Colorado,,1/25/21,18872,5893630
Colorado,,1/26/21,18208,5893630
Colorado,,1/27/21,19156,5893630
Colorado,,1/28/21,20359,5893630
Colorado,,1/29/21,20657,5893630
Colorado,,1/30/21,24010,5893630
Colorado,,1/31/21,19248,5893630
Colorado,,2/1/21,20272,5893630
Colorado,,2/2/21,20514,5893630
Colorado,,2/3/21,20371,5893630
Colorado,,2/4/21,20460,5893630
Colorado,,2/5/21,19975,5893630
Colorado,,2/6/21,21358,5893630
Colorado,,2/7/21,22952,5893630
Colorado,,2/8/21,23168,5893630
Colorado,,2/9/21,22316,5893630
Colorado,,2/10/21,24274,5893630
Colorado,,2/11/21,25169,5893630
Colorado,,2/12/21,26131,5893630
Colorado,,2/13/21,27246,5893630
Colorado,,2/14/21,28130,5893630
Colorado,,2/15/21,30249,5893630
Colorado,,2/16/21,34720,5893630
Colorado,,2/17/21,33875,5893630
Colorado,,2/18/21,33990,5893630
Colorado,,2/19/21,41118,5893630
Colorado,,2/20/21,40331,5893630
Colorado,,2/21/21,39336,5893630
Colorado,,2/22/21,38285,5893630
Colorado,,2/23/21,33267,5893630
Colorado,,2/24/21,34876,5893630
Colorado,,2/25/21,34456,5893630
Colorado,,2/26/21,27248,5893630
Colorado,,2/27/21,22403,5893630
Colorado,,2/28/21,24202,5893630
Colorado,,3/1/21,25887,5893630
Colorado,,3/2/21,27913,5893630
Colorado,,3/3/21,27679,5893630
Colorado,,3/4/21,28668,5893630
Colorado,,3/5/21,29383,5893630
Colorado,,3/6/21,36492,5893630
Colorado,,3/7/21,36417,5893630
Colorado,,3/8/21,30650,5893630
Colorado,,3/9/21,31695,5893630
Colorado,,3/10/21,33203,5893630
Colorado,,3/11/21,38451,5893630
Colorado,,3/12/21,41169,5893630
Colorado,,3/13/21,42625,5893630
Colorado,,3/14/21,36020,5893630
Colorado,,3/15/21,43751,5893630
Colorado,,3/16/21,42517,5893630
Colorado,,3/17/21,41865,5893630
Colorado,,3/18/21,37878,5893630
Colorado,,3/19/21,37605,5893630
Colorado,,3/20/21,44230,5893630
Colorado,,3/21/21,53105,5893630
Colorado,,3/22/21,48992,5893630
Colorado,,3/23/21,51727,5893630
Colorado,,3/24/21,50937,5893630
Colorado,,3/25/21,51384,5893630
Colorado,,3/26/21,51867,5893630
Colorado,,3/27/21,44676,5893630
Colorado,,3/28/21,45531,5893630
Colorado,,3/29/21,46590,5893630
Colorado,,3/30/21,47840,5893630
Colorado,,3/31/21,49594,5893630
Colorado,,4/1/21,51019,5893630
Colorado,,4/2/21,51519,5893630
Colorado,,4/3/21,53895,5893630
Colorado,,4/4/21,55017,5893630
Colorado,,4/5/21,53844,5893630
Colorado,,4/6/21,53228,5893630
Colorado,,4/7/21,55430,5893630
Colorado,,4/8/21,54810,5893630
Colorado,,4/9/21,54395,5893630
Colorado,,4/10/21,55437,5893630
Colorado,,4/11/21,54577,5893630
Colorado,,4/12/21,61132,5893630
Colorado,,4/13/21,63731,5893630
Colorado,,4/14/21,64075,5893630
Colorado,,4/15/21,64837,5893630
Colorado,,4/16/21,65974,5893630
Colorado,,4/17/21,64067,5893630
Colorado,,4/18/21,64895,5893630
Colorado,,4/19/21,62680,5893630
Colorado,,4/20/21,60973,5893630
Colorado,,4/21/21,59197,5893630
Colorado,,4/22/21,60061,5893630
Colorado,,4/23/21,60260,5893630
Colorado,,4/24/21,51089,5893630
Colorado,,4/25/21,60028,5893630
Colorado,,4/26/21,56378,5893630
Colorado,,4/27/21,55430,5893630
Colorado,,4/28/21,54540,5893630
Colorado,,4/29/21,54930,5893630
Colorado,,4/30/21,53491,5893630
Colorado,,5/1/21,62007,5893630
Colorado,,5/2/21,48342,5893630
Colorado,,5/3/21,47140,5893630
Colorado,,5/4/21,46187,5893630
Colorado,,5/5/21,46552,5893630
Colorado,,5/6/21,46177,5893630
Colorado,,5/7/21,46468,5893630
Colorado,,5/8/21,44615,5893630
Colorado,,5/9/21,47403,5893630
Colorado,,5/10/21,50381,5893630
Colorado,,5/11/21,50990,5893630
Colorado,,5/12/21,47852,5893630
Colorado,,5/13/21,43329,5893630
Colorado,,5/14/21,42427,5893630
Colorado,,5/15/21,41545,5893630
Connecticut,,1/13/21,10480,3552820
Connecticut,,1/14/21,10251,3552820
Connecticut,,1/15/21,11490,3552820
Connecticut,,1/16/21,11346,3552820
Connecticut,,1/17/21,11260,3552820
Connecticut,,1/18/21,11202,3552820
Connecticut,,1/19/21,11161,3552820
Connecticut,,1/20/21,11609,3552820
Connecticut,,1/21/21,13259,3552820
Connecticut,,1/22/21,14511,3552820
Connecticut,,1/23/21,15716,3552820
Connecticut,,1/24/21,16292,3552820
Connecticut,,1/25/21,16094,3552820
Connecticut,,1/26/21,16160,3552820
Connecticut,,1/27/21,16836,3552820
Connecticut,,1/28/21,16636,3552820
Connecticut,,1/29/21,16561,3552820
Connecticut,,1/30/21,16342,3552820
Connecticut,,1/31/21,16444,3552820
Connecticut,,2/1/21,16856,3552820
Connecticut,,2/2/21,16207,3552820
Connecticut,,2/3/21,14860,3552820
Connecticut,,2/4/21,14381,3552820
Connecticut,,2/5/21,14140,3552820
Connecticut,,2/6/21,14030,3552820
Connecticut,,2/7/21,13871,3552820
Connecticut,,2/8/21,13309,3552820
Connecticut,,2/9/21,14033,3552820
Connecticut,,2/10/21,15677,3552820
Connecticut,,2/11/21,16918,3552820
Connecticut,,2/12/21,17762,3552820
Connecticut,,2/13/21,19338,3552820
Connecticut,,2/14/21,20109,3552820
Connecticut,,2/15/21,21501,3552820
Connecticut,,2/16/21,22403,3552820
Connecticut,,2/17/21,23349,3552820
Connecticut,,2/18/21,23848,3552820
Connecticut,,2/19/21,27991,3552820
Connecticut,,2/20/21,27579,3552820
Connecticut,,2/21/21,26547,3552820
Connecticut,,2/22/21,27122,3552820
Connecticut,,2/23/21,25963,3552820
Connecticut,,2/24/21,24835,3552820
Connecticut,,2/25/21,22680,3552820
Connecticut,,2/26/21,18791,3552820
Connecticut,,2/27/21,18913,3552820
Connecticut,,2/28/21,20562,3552820
Connecticut,,3/1/21,21218,3552820
Connecticut,,3/2/21,21039,3552820
Connecticut,,3/3/21,21335,3552820
Connecticut,,3/4/21,23052,3552820
Connecticut,,3/5/21,23909,3552820
Connecticut,,3/6/21,25272,3552820
Connecticut,,3/7/21,27307,3552820
Connecticut,,3/8/21,28223,3552820
Connecticut,,3/9/21,29362,3552820
Connecticut,,3/10/21,30172,3552820
Connecticut,,3/11/21,30998,3552820
Connecticut,,3/12/21,31976,3552820
Connecticut,,3/13/21,36344,3552820
Connecticut,,3/14/21,30845,3552820
Connecticut,,3/15/21,30511,3552820
Connecticut,,3/16/21,30664,3552820
Connecticut,,3/17/21,30144,3552820
Connecticut,,3/18/21,30092,3552820
Connecticut,,3/19/21,29447,3552820
Connecticut,,3/20/21,24994,3552820
Connecticut,,3/21/21,30223,3552820
Connecticut,,3/22/21,30843,3552820
Connecticut,,3/23/21,30939,3552820
Connecticut,,3/24/21,31102,3552820
Connecticut,,3/25/21,31745,3552820
Connecticut,,3/26/21,31795,3552820
Connecticut,,3/27/21,32481,3552820
Connecticut,,3/28/21,33028,3552820
Connecticut,,3/29/21,33324,3552820
Connecticut,,3/30/21,35386,3552820
Connecticut,,3/31/21,36137,3552820
Connecticut,,4/1/21,36534,3552820
Connecticut,,4/2/21,37357,3552820
Connecticut,,4/3/21,39768,3552820
Connecticut,,4/4/21,40602,3552820
Connecticut,,4/5/21,41015,3552820
Connecticut,,4/6/21,37368,3552820
Connecticut,,4/7/21,38964,3552820
Connecticut,,4/8/21,40945,3552820
Connecticut,,4/9/21,43629,3552820
Connecticut,,4/10/21,42802,3552820
Connecticut,,4/11/21,44741,3552820
Connecticut,,4/12/21,45702,3552820
Connecticut,,4/13/21,49356,3552820
Connecticut,,4/14/21,49286,3552820
Connecticut,,4/15/21,47576,3552820
Connecticut,,4/16/21,47224,3552820
Connecticut,,4/17/21,47019,3552820
Connecticut,,4/18/21,45538,3552820
Connecticut,,4/19/21,44297,3552820
Connecticut,,4/20/21,43276,3552820
Connecticut,,4/21/21,42592,3552820
Connecticut,,4/22/21,43003,3552820
Connecticut,,4/23/21,40810,3552820
Connecticut,,4/24/21,40858,3552820
Connecticut,,4/25/21,40804,3552820
Connecticut,,4/26/21,40782,3552820
Connecticut,,4/27/21,39645,3552820
Connecticut,,4/28/21,39552,3552820
Connecticut,,4/29/21,38710,3552820
Connecticut,,4/30/21,37649,3552820
Connecticut,,5/1/21,36764,3552820
Connecticut,,5/2/21,34878,3552820
Connecticut,,5/3/21,32505,3552820
Connecticut,,5/4/21,31994,3552820
Connecticut,,5/5/21,30584,3552820
Connecticut,,5/6/21,30557,3552820
Connecticut,,5/7/21,30925,3552820
Connecticut,,5/8/21,30099,3552820
Connecticut,,5/9/21,30272,3552820
Connecticut,,5/10/21,31766,3552820
Connecticut,,5/11/21,32862,3552820
Connecticut,,5/12/21,32297,3552820
Connecticut,,5/13/21,30621,3552820
Connecticut,,5/14/21,28621,3552820
Connecticut,,5/15/21,27722,3552820
Delaware,,1/13/21,2003,990334
Delaware,,1/14/21,2340,990334
Delaware,,1/15/21,1560,990334
Delaware,,1/16/21,1887,990334
Delaware,,1/17/21,2083,990334
Delaware,,1/18/21,2213,990334
Delaware,,1/19/21,2307,990334
Delaware,,1/20/21,2461,990334
Delaware,,1/21/21,2611,990334
Delaware,,1/22/21,3310,990334
Delaware,,1/23/21,3724,990334
Delaware,,1/24/21,3909,990334
Delaware,,1/25/21,3889,990334
Delaware,,1/26/21,3707,990334
Delaware,,1/27/21,4544,990334
Delaware,,1/28/21,4703,990334
Delaware,,1/29/21,4720,990334
Delaware,,1/30/21,4641,990334
Delaware,,1/31/21,5110,990334
Delaware,,2/1/21,5112,990334
Delaware,,2/2/21,5038,990334
Delaware,,2/3/21,4299,990334
Delaware,,2/4/21,4071,990334
Delaware,,2/5/21,3847,990334
Delaware,,2/6/21,3709,990334
Delaware,,2/7/21,3353,990334
Delaware,,2/8/21,3422,990334
Delaware,,2/9/21,3393,990334
Delaware,,2/10/21,3225,990334
Delaware,,2/11/21,3227,990334
Delaware,,2/12/21,3195,990334
Delaware,,2/13/21,3375,990334
Delaware,,2/14/21,3287,990334
Delaware,,2/15/21,3252,990334
Delaware,,2/16/21,3552,990334
Delaware,,2/17/21,3571,990334
Delaware,,2/18/21,3782,990334
Delaware,,2/19/21,5531,990334
Delaware,,2/20/21,5500,990334
Delaware,,2/21/21,4929,990334
Delaware,,2/22/21,4927,990334
Delaware,,2/23/21,4890,990334
Delaware,,2/24/21,4961,990334
Delaware,,2/25/21,5098,990334
Delaware,,2/26/21,4063,990334
Delaware,,2/27/21,4591,990334
Delaware,,2/28/21,5482,990334
Delaware,,3/1/21,5925,990334
Delaware,,3/2/21,5543,990334
Delaware,,3/3/21,6833,990334
Delaware,,3/4/21,7237,990334
Delaware,,3/5/21,7327,990334
Delaware,,3/6/21,7409,990334
Delaware,,3/7/21,8022,990334
Delaware,,3/8/21,7900,990334
Delaware,,3/9/21,8526,990334
Delaware,,3/10/21,6799,990334
Delaware,,3/11/21,7643,990334
Delaware,,3/12/21,7564,990334
Delaware,,3/13/21,7598,990334
Delaware,,3/14/21,6046,990334
Delaware,,3/15/21,7603,990334
Delaware,,3/16/21,7618,990334
Delaware,,3/17/21,8702,990334
Delaware,,3/18/21,7839,990334
Delaware,,3/19/21,7720,990334
Delaware,,3/20/21,7768,990334
Delaware,,3/21/21,9222,990334
Delaware,,3/22/21,7894,990334
Delaware,,3/23/21,7247,990334
Delaware,,3/24/21,7289,990334
Delaware,,3/25/21,7438,990334
Delaware,,3/26/21,7935,990334
Delaware,,3/27/21,7996,990334
Delaware,,3/28/21,8061,990334
Delaware,,3/29/21,8344,990334
Delaware,,3/30/21,9184,990334
Delaware,,3/31/21,9467,990334
Delaware,,4/1/21,9611,990334
Delaware,,4/2/21,9775,990334
Delaware,,4/3/21,10083,990334
Delaware,,4/4/21,9975,990334
Delaware,,4/5/21,9838,990334
Delaware,,4/6/21,9374,990334
Delaware,,4/7/21,9225,990334
Delaware,,4/8/21,8959,990334
Delaware,,4/9/21,9124,990334
Delaware,,4/10/21,8973,990334
Delaware,,4/11/21,9646,990334
Delaware,,4/12/21,9427,990334
Delaware,,4/13/21,9831,990334
Delaware,,4/14/21,10233,990334
Delaware,,4/15/21,10796,990334
Delaware,,4/16/21,10834,990334
Delaware,,4/17/21,10813,990334
Delaware,,4/18/21,10349,990334
Delaware,,4/19/21,10670,990334
Delaware,,4/20/21,10645,990334
Delaware,,4/21/21,10398,990334
Delaware,,4/22/21,10115,990334
Delaware,,4/23/21,9861,990334
Delaware,,4/24/21,9681,990334
Delaware,,4/25/21,9808,990334
Delaware,,4/26/21,9510,990334
Delaware,,4/27/21,9526,990334
Delaware,,4/28/21,9580,990334
Delaware,,4/29/21,9342,990334
Delaware,,4/30/21,9254,990334
Delaware,,5/1/21,9473,990334
Delaware,,5/2/21,9136,990334
Delaware,,5/3/21,8591,990334
Delaware,,5/4/21,8282,990334
Delaware,,5/5/21,7694,990334
Delaware,,5/6/21,6439,990334
Delaware,,5/7/21,7252,990334
Delaware,,5/8/21,6630,990334
Delaware,,5/9/21,6312,990334
Delaware,,5/10/21,6804,990334
Delaware,,5/11/21,7179,990334
Delaware,,5/12/21,6845,990334
Delaware,,5/13/21,7559,990334
Delaware,,5/14/21,5870,990334
Delaware,,5/15/21,5481,990334
Dept of Defense,,1/13/21,554,
Dept of Defense,,1/14/21,20142,
Dept of Defense,,1/15/21,20682,
Dept of Defense,,1/16/21,18842,
Dept of Defense,,1/17/21,17738,
Dept of Defense,,1/18/21,17003,
Dept of Defense,,1/19/21,16477,
Dept of Defense,,1/20/21,16696,
Dept of Defense,,1/21/21,13536,
Dept of Defense,,1/22/21,13001,
Dept of Defense,,1/23/21,13823,
Dept of Defense,,1/24/21,15474,
Dept of Defense,,1/25/21,14961,
Dept of Defense,,1/26/21,13057,
Dept of Defense,,1/27/21,15592,
Dept of Defense,,1/28/21,16493,
Dept of Defense,,1/29/21,17604,
Dept of Defense,,1/30/21,19770,
Dept of Defense,,1/31/21,20675,
Dept of Defense,,2/1/21,19849,
Dept of Defense,,2/2/21,20600,
Dept of Defense,,2/3/21,20422,
Dept of Defense,,2/4/21,20132,
Dept of Defense,,2/5/21,20523,
Dept of Defense,,2/6/21,19825,
Dept of Defense,,2/7/21,20045,
Dept of Defense,,2/8/21,21115,
Dept of Defense,,2/9/21,20997,
Dept of Defense,,2/10/21,21207,
Dept of Defense,,2/11/21,21226,
Dept of Defense,,2/12/21,20337,
Dept of Defense,,2/13/21,19658,
Dept of Defense,,2/14/21,18608,
Dept of Defense,,2/15/21,17202,
Dept of Defense,,2/16/21,16797,
Dept of Defense,,2/17/21,14529,
Dept of Defense,,2/18/21,16009,
Dept of Defense,,2/19/21,15476,
Dept of Defense,,2/20/21,14929,
Dept of Defense,,2/21/21,14712,
Dept of Defense,,2/22/21,16079,
Dept of Defense,,2/23/21,16198,
Dept of Defense,,2/24/21,18271,
Dept of Defense,,2/25/21,16528,
Dept of Defense,,2/26/21,16962,
Dept of Defense,,2/27/21,18152,
Dept of Defense,,2/28/21,19717,
Dept of Defense,,3/1/21,18451,
Dept of Defense,,3/2/21,18257,
Dept of Defense,,3/3/21,18690,
Dept of Defense,,3/4/21,18942,
Dept of Defense,,3/5/21,19496,
Dept of Defense,,3/6/21,19522,
Dept of Defense,,3/7/21,19726,
Dept of Defense,,3/8/21,20970,
Dept of Defense,,3/9/21,46373,
Dept of Defense,,3/10/21,46575,
Dept of Defense,,3/11/21,47779,
Dept of Defense,,3/12/21,48386,
Dept of Defense,,3/13/21,49300,
Dept of Defense,,3/14/21,44119,
Dept of Defense,,3/15/21,50500,
Dept of Defense,,3/16/21,26567,
Dept of Defense,,3/17/21,26783,
Dept of Defense,,3/18/21,26927,
Dept of Defense,,3/19/21,27076,
Dept of Defense,,3/20/21,27198,
Dept of Defense,,3/21/21,33427,
Dept of Defense,,3/22/21,26256,
Dept of Defense,,3/23/21,25119,
Dept of Defense,,3/24/21,23314,
Dept of Defense,,3/25/21,21367,
Dept of Defense,,3/26/21,27479,
Dept of Defense,,3/27/21,28224,
Dept of Defense,,3/28/21,28620,
Dept of Defense,,3/29/21,29573,
Dept of Defense,,3/30/21,30454,
Dept of Defense,,3/31/21,33150,
Dept of Defense,,4/1/21,35509,
Dept of Defense,,4/2/21,29665,
Dept of Defense,,4/3/21,29962,
Dept of Defense,,4/4/21,29744,
Dept of Defense,,4/5/21,29558,
Dept of Defense,,4/6/21,29280,
Dept of Defense,,4/7/21,28768,
Dept of Defense,,4/8/21,29462,
Dept of Defense,,4/9/21,29880,
Dept of Defense,,4/10/21,30612,
Dept of Defense,,4/11/21,32450,
Dept of Defense,,4/12/21,33547,
Dept of Defense,,4/13/21,34715,
Dept of Defense,,4/14/21,35833,
Dept of Defense,,4/15/21,36055,
Dept of Defense,,4/16/21,35904,
Dept of Defense,,4/17/21,35230,
Dept of Defense,,4/18/21,34044,
Dept of Defense,,4/19/21,35335,
Dept of Defense,,4/20/21,34486,
Dept of Defense,,4/21/21,33505,
Dept of Defense,,4/22/21,32298,
Dept of Defense,,4/23/21,32127,
Dept of Defense,,4/24/21,32235,
Dept of Defense,,4/25/21,32134,
Dept of Defense,,4/26/21,29759,
Dept of Defense,,4/27/21,30302,
Dept of Defense,,4/28/21,29839,
Dept of Defense,,4/29/21,29871,
Dept of Defense,,4/30/21,29656,
Dept of Defense,,5/1/21,24766,
Dept of Defense,,5/2/21,23709,
Dept of Defense,,5/3/21,27070,
Dept of Defense,,5/4/21,28009,
Dept of Defense,,5/5/21,27927,
Dept of Defense,,5/6/21,27500,
Dept of Defense,,5/7/21,27224,
Dept of Defense,,5/8/21,30667,
Dept of Defense,,5/9/21,30229,
Dept of Defense,,5/10/21,27390,
Dept of Defense,,5/11/21,26054,
Dept of Defense,,5/12/21,25588,
Dept of Defense,,5/13/21,25183,
Dept of Defense,,5/14/21,24571,
Dept of Defense,,5/15/21,23954,
District of Columbia,,1/13/21,3237,
District of Columbia,,1/14/21,3434,
District of Columbia,,1/15/21,3374,
District of Columbia,,1/16/21,3159,
District of Columbia,,1/17/21,3030,
District of Columbia,,1/18/21,2944,
District of Columbia,,1/19/21,2882,
District of Columbia,,1/20/21,2669,
District of Columbia,,1/21/21,2633,
District of Columbia,,1/22/21,2419,
District of Columbia,,1/23/21,2478,
District of Columbia,,1/24/21,2490,
District of Columbia,,1/25/21,2388,
District of Columbia,,1/26/21,2109,
District of Columbia,,1/27/21,2336,
District of Columbia,,1/28/21,2247,
District of Columbia,,1/29/21,2352,
District of Columbia,,1/30/21,2411,
District of Columbia,,1/31/21,2591,
District of Columbia,,2/1/21,2618,
District of Columbia,,2/2/21,2686,
District of Columbia,,2/3/21,2426,
District of Columbia,,2/4/21,3322,
District of Columbia,,2/5/21,3648,
